NewAdGroupId,SourceAdGroupId,SourceAdId,ClientId,AccountName,CampaignName,New Ad Group,New Headline 1,Apply ?,AdType,AdText
243243243,35335392221,330073590906,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[cheapest business gas supplier] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Gas|UK-Based Call Centre|UK-Based Call Centre|None|None
243243243,36970469725,237783538774,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business electricity provider] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,36970469725,237783538774,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business electricity providers] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,38886458832,237783538786,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[compare business electricity suppliers online] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,39922296380,237783538792,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business utility comparison] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287806481,172560767942,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[cheapest business electricity and gas] - QS Optimised,,,EXPANDED_TEXT_AD,Gas & Electricity for Business|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287806481,172560767942,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[go compare business gas and electricity] - QS Optimised,,,EXPANDED_TEXT_AD,Gas & Electricity for Business|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287806481,172560767942,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[uswitch +Commercial energy] - QS Optimised,,,EXPANDED_TEXT_AD,Gas & Electricity for Business|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287806481,172560767942,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[Business Gas and Electricity] - QS Optimised,,,EXPANDED_TEXT_AD,Gas & Electricity for Business|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287963001,172578340204,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business electricity suppliers] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287963001,172578340204,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[cheapest business electricity supplier] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287963001,172578340204,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[cheapest business electric supplier] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287963001,172578340204,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[compare business electricity suppliers] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287963001,172578340204,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[electricity suppliers business] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287963001,172578340204,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[cheapest electricity supplier for business] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287963001,172578340204,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[electricity business suppliers] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287963001,172578340204,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[best Business utility suppliers] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287964601,172578363787,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business gas & electricity comparison] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287964601,172578363787,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[Business gas and electric comparison] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42535072270,172560809915,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[compare business electricity] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42535072270,172560809915,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[go compare business electricity] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42535072270,172560809915,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[Business electricity supply comparison] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,44143275812,330073591086,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[commercial gas and electricity suppliers] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,44143275812,330073591086,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[Gas and Electric for Business Address] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,50386808635,330073591095,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[npower business] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,50386808635,330073591095,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[eon business gas] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,50386808635,330073591095,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[eon business] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,50386808635,330073591095,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[eon Business Enquiries] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,35335392221,330073590906,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[cheapest business gas] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Gas|UK-Based Call Centre|UK-Based Call Centre|None|None
243243243,35335392221,330073590906,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business gas supply] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Gas|UK-Based Call Centre|UK-Based Call Centre|None|None
243243243,35335392221,330073590906,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business gas providers] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Gas|UK-Based Call Centre|UK-Based Call Centre|None|None
243243243,35335392221,330073590906,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[gas suppliers for business] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Gas|UK-Based Call Centre|UK-Based Call Centre|None|None
243243243,35335392221,330073590906,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business gas suppliers comparison] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Gas|UK-Based Call Centre|UK-Based Call Centre|None|None
243243243,35335392221,330073590906,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[british gas for business] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Gas|UK-Based Call Centre|UK-Based Call Centre|None|None
243243243,38886458832,237783538786,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[compare commercial electricity] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,38886459072,330073590948,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[best commercial electricity supplier] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Commercial Electricity|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,39922296380,237783538792,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business utility suppliers] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,40157048082,172560811856,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[cheap electricity business] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,40157048082,172560811856,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[cheap electric for business] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,41131084953,177628882533,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business power suppliers] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287806481,172560767942,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business gas electricity] - QS Optimised,,,EXPANDED_TEXT_AD,Gas & Electricity for Business|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287806481,172560767942,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business electricity gas] - QS Optimised,,,EXPANDED_TEXT_AD,Gas & Electricity for Business|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287806481,172560767942,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business electricity and gas] - QS Optimised,,,EXPANDED_TEXT_AD,Gas & Electricity for Business|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287806481,172560767942,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[cheap business gas and electricity] - QS Optimised,,,EXPANDED_TEXT_AD,Gas & Electricity for Business|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287806481,172560767942,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[gas and electricity for business] - QS Optimised,,,EXPANDED_TEXT_AD,Gas & Electricity for Business|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287806481,172560767942,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[compare business gas and electricity] - QS Optimised,,,EXPANDED_TEXT_AD,Gas & Electricity for Business|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287806481,172560767942,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business gas and electricity savings] - QS Optimised,,,EXPANDED_TEXT_AD,Gas & Electricity for Business|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287806481,172560767942,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business gas and electric suppliers] - QS Optimised,,,EXPANDED_TEXT_AD,Gas & Electricity for Business|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287806481,172560767942,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[cheapest gas and electric for business] - QS Optimised,,,EXPANDED_TEXT_AD,Gas & Electricity for Business|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287806481,172560767942,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[uswitch business gas and electricity] - QS Optimised,,,EXPANDED_TEXT_AD,Gas & Electricity for Business|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287806481,172560767942,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[uswitch commercial energy] - QS Optimised,,,EXPANDED_TEXT_AD,Gas & Electricity for Business|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287963001,172578340204,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[best business electricity supplier] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287963001,172578340204,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[cheap business electricity suppliers] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287963001,172578340204,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[switch business electricity supplier] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287963001,172578340204,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[edf business electricity suppliers] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42287964601,172578363787,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[commercial gas and electricity comparison sites] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42535072270,172560809915,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[business electricity compare] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42535072270,172560809915,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[compare electricity for business] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42535072270,172560809915,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[compare electricity business] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42535072270,172560809915,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[Business go compare gas and electric] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42535072270,172560809915,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[electricity for Business comparison] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,42535072790,172560782318,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[cheapest business electricity supplier uk] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,50386808635,330073591095,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[sse for business] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,50386808635,330073591095,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[Npower Business Electricity Charges] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
243243243,50386808635,330073591095,5741344600,My Energy Comparison - LES,My Energy Comparison - Business Energy (Phrase),[eon Business Electricity Charges] - QS Optimised,,,EXPANDED_TEXT_AD,Compare Business Electricity.|Review Tariffs then Switch.|Review Tariffs then Switch.|None|None
